facility_id,facility_name,district,province,tier_level,gps_lat,gps_lon,nicu_available,nicu_beds,incubators_functional,incubators_total,radiant_warmers,phototherapy_units,cpap_machines,resuscitation_tables,kangaroo_care_space,electricity_reliable,backup_generator,reporting_month,total_deliveries,live_births,neonatal_deaths_0_7d,neonatal_deaths_8_28d,stillbirths,death_birth_asphyxia,death_prematurity,death_sepsis,death_congenital,death_other,avg_gestational_age,preterm_births_28_32w,preterm_births_32_37w,apgar_less_7_at_5min,birth_weight_less_2500g,newborn_protocol_exists,protocol_last_updated,death_audits_conducted_pct,staff_trained_on_protocol_pct,quality_improvement_active,supervision_visits_quarterly,hmis_reporting_completeness,bag_mask_ventilation_competency,thermal_care_protocol_compliance,infection_prevention_score,total_nurses,neonatal_trained_nurses,midwives,obstetricians,pediatricians,neonatologists,anesthetists,last_neonatal_training_date,staff_per_delivery_2024,night_shift_coverage,avg_referral_time_hrs,referrals_out_monthly,referrals_in_monthly,oxygen_cylinders_available,oxygen_concentrators,oxygen_plant,ambulance_available,kangaroo_care_practiced,essential_drugs_stockouts_days,antibiotics_available,surfactant_available,referral_feedback_rate,reporting_quarter,year_quarter
NYA097,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,2024-08-01,223,219,5,3,4,2,2,2,1,1,37.1,4,24,10,27,Yes,2024-05,50%,64%,No,2,84%,71%,63%,62%,46,6,10,2,1,0,2,2024-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45%,Q3,2024_Q3
NYA097,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,2024-09-01,319,312,7,2,7,2,2,1,1,3,36.5,12,32,24,58,Yes,2024-05,50%,64%,No,2,84%,71%,63%,62%,46,6,10,2,1,0,2,2024-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45%,Q3,2024_Q3
NYA097,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,2024-10-01,271,267,5,3,4,2,2,1,0,3,38.4,5,31,14,37,Yes,2024-05,50%,64%,No,2,84%,71%,63%,62%,46,6,10,2,1,0,2,2024-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45%,Q4,2024_Q4
NYA097,Nyabihu Health Center 4,Nyabihu,Western,Provincial,-1.2124,30.4374,Yes,5,3,6,3,5,3,2,Yes,Yes,No,2024-11-01,308,298,9,3,10,3,3,3,1,2,37.7,6,33,18,41,Yes,2024-05,50%,64%,No,2,84%,71%,63%,62%,46,6,10,2,1,0,2,2024-01,0.01,Full,2.5,38,28,13,4,No,Yes,Partial,18,Sometimes,No,45%,Q4,2024_Q4
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-01-01,238,231,7,2,7,2,2,1,1,3,37.5,9,20,11,39,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q1,2024_Q1
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-01-01,215,210,3,2,5,1,1,1,0,2,38.0,9,17,15,24,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q1,2024_Q1
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-03-01,217,208,7,1,9,2,2,1,0,3,36.9,4,29,6,28,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q1,2024_Q1
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-03-01,253,245,7,2,8,3,3,2,0,1,37.9,10,36,19,33,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q1,2024_Q1
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-04-01,218,211,5,1,7,1,1,1,0,3,37.8,10,21,6,26,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q2,2024_Q2
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-05-01,340,331,10,4,9,4,4,3,1,2,37.2,10,41,21,37,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q2,2024_Q2
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-06-01,239,229,4,2,10,1,1,1,0,3,36.7,7,32,11,38,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q2,2024_Q2
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-07-01,295,290,4,2,5,1,2,1,0,2,37.5,10,24,20,41,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q3,2024_Q3
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-08-01,332,326,8,4,6,3,3,2,1,3,37.5,6,28,18,48,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q3,2024_Q3
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-09-01,234,231,3,2,3,1,1,1,0,2,37.5,8,33,8,43,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q3,2024_Q3
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-10-01,254,247,4,3,7,1,2,1,0,3,36.7,11,21,15,34,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q4,2024_Q4
NGO098,Ngororero Hospital,Ngororero,Western,Provincial,-1.287,29.5691,Partial,0,5,5,3,3,1,3,Partial,No,No,2024-11-01,338,329,10,3,9,3,3,3,1,3,38.5,14,46,22,40,No,Never,64%,42%,No,2,89%,46%,63%,73%,48,4,14,5,2,0,2,Never,0.01,Partial,2.4,23,23,15,2,Yes,Yes,Yes,15,Sometimes,No,48%,Q4,2024_Q4
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-01-01,248,239,6,3,9,2,3,1,1,2,37.9,6,23,7,29,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q1,2024_Q1
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-01-01,241,235,6,3,6,2,2,2,1,2,36.7,11,19,13,30,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q1,2024_Q1
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-03-01,287,275,4,2,12,2,1,1,0,2,37.1,7,30,8,43,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q1,2024_Q1
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-03-01,246,236,5,2,10,1,2,1,0,3,37.3,10,30,11,38,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q1,2024_Q1
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-04-01,294,284,8,3,10,3,3,3,0,2,36.7,10,33,17,54,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q2,2024_Q2
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-05-01,269,262,9,2,7,3,3,2,0,3,36.8,10,21,20,27,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q2,2024_Q2
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-06-01,218,212,4,2,6,1,2,1,0,2,37.2,7,17,11,30,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q2,2024_Q2
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-07-01,305,300,6,3,5,2,2,2,0,3,37.9,8,44,14,31,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q3,2024_Q3
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-08-01,236,228,7,3,8,2,2,2,0,4,37.6,7,30,7,29,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q3,2024_Q3
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-09-01,232,225,3,2,7,1,1,1,0,2,38.2,10,19,12,42,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q3,2024_Q3
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-10-01,276,264,5,3,12,2,2,2,0,2,38.3,9,22,20,50,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q4,2024_Q4
NGO099,Ngororero Health Center 1,Ngororero,Western,Provincial,-2.0943,28.9175,No,0,4,5,4,4,1,2,No,No,Yes,2024-11-01,233,229,7,1,4,2,2,1,1,2,37.5,8,21,7,45,Outdated,2023-08,54%,51%,No,3,77%,59%,36%,61%,42,5,17,4,2,0,1,2024-06,0.02,Partial,2.6,29,28,7,3,Yes,Yes,Partial,18,Usually,No,66%,Q4,2024_Q4
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-01-01,302,290,6,4,12,3,3,2,1,1,36.8,6,32,11,30,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q1,2024_Q1
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-01-01,257,249,7,2,8,2,2,2,0,3,37.0,7,36,9,46,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q1,2024_Q1
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-03-01,223,220,6,2,3,2,2,2,0,2,37.8,10,27,15,38,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q1,2024_Q1
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-03-01,203,195,5,2,8,2,2,1,0,2,38.1,7,15,12,20,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q1,2024_Q1
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-04-01,259,254,7,2,5,3,2,2,0,2,37.7,10,36,14,45,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q2,2024_Q2
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-05-01,275,271,8,2,4,3,2,2,1,2,36.9,12,29,18,31,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q2,2024_Q2
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-06-01,250,241,7,3,9,3,2,2,0,3,36.8,5,20,9,34,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q2,2024_Q2
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-07-01,220,214,7,2,6,2,2,2,0,3,38.4,10,29,15,37,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q3,2024_Q3
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-08-01,329,324,7,3,5,3,2,2,0,3,38.3,14,29,14,54,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q3,2024_Q3
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-09-01,320,315,10,3,5,3,3,3,1,3,37.6,8,40,19,41,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q3,2024_Q3
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-10-01,282,274,5,2,8,1,2,1,0,3,37.2,9,32,20,36,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q4,2024_Q4
NGO100,Ngororero Health Center 2,Ngororero,Western,Provincial,-1.1237,30.4688,Partial,0,7,10,3,4,1,2,Partial,Yes,No,2024-11-01,320,316,5,2,4,2,1,1,0,3,38.0,12,28,23,48,Outdated,2023-08,75%,41%,No,2,75%,49%,44%,55%,36,5,13,4,3,0,1,2024-08,0.03,Full,2.4,25,25,12,5,No,No,No,5,Sometimes,No,55%,Q4,2024_Q4
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-01-01,137,135,7,2,2,2,2,2,1,2,37.0,3,16,9,15,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q1,2024_Q1
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-01-01,196,192,7,5,4,3,3,2,1,3,38.2,5,24,7,23,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q1,2024_Q1
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-03-01,161,158,6,4,3,3,3,2,1,1,37.1,3,21,7,26,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q1,2024_Q1
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-03-01,129,125,8,3,4,3,3,2,0,3,38.0,5,16,9,15,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q1,2024_Q1
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-04-01,170,163,7,2,7,3,2,2,0,2,37.7,6,14,5,22,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q2,2024_Q2
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-05-01,145,142,8,3,3,3,2,2,1,3,36.6,4,11,4,19,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q2,2024_Q2
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-06-01,110,108,3,1,2,1,1,0,0,2,38.1,4,13,6,15,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q2,2024_Q2
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-07-01,128,125,7,2,3,3,2,2,1,1,38.4,5,12,5,15,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q3,2024_Q3
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-08-01,166,163,7,2,3,2,2,2,1,2,38.1,3,23,10,31,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q3,2024_Q3
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-09-01,135,133,5,2,2,1,2,1,0,3,37.4,4,13,6,18,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q3,2024_Q3
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-10-01,167,164,11,2,3,3,4,3,1,2,38.0,3,23,9,24,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q4,2024_Q4
NGO101,Ngororero Health Center 3,Ngororero,Western,District,-2.6977,29.8056,No,0,0,1,3,2,0,2,No,No,Yes,2024-11-01,146,141,6,2,5,2,2,1,0,3,37.1,4,14,9,18,Outdated,2023-05,19%,8%,No,2,80%,45%,34%,53%,24,2,11,1,0,0,0,2023-12,0.01,,1.8,34,4,6,0,No,No,No,23,Sometimes,No,46%,Q4,2024_Q4
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-01-01,68,67,4,1,1,1,1,1,0,2,36.8,1,6,2,9,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q1,2024_Q1
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-01-01,57,56,2,1,1,1,0,0,0,2,37.6,2,7,3,11,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q1,2024_Q1
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-03-01,71,69,2,1,2,1,0,0,0,2,37.3,2,7,3,9,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q1,2024_Q1
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-03-01,55,54,2,1,1,0,0,0,0,3,38.1,2,4,3,6,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q1,2024_Q1
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-04-01,50,48,2,1,2,0,0,0,0,3,37.6,1,5,1,6,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q2,2024_Q2
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-05-01,89,85,4,1,4,1,1,1,0,2,37.8,2,12,2,16,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q2,2024_Q2
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-06-01,107,105,6,1,2,1,2,1,1,2,36.6,3,13,4,13,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q2,2024_Q2
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-07-01,75,72,2,1,3,0,0,0,0,3,38.5,2,10,2,9,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q3,2024_Q3
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-08-01,68,65,3,1,3,1,1,1,0,1,38.1,3,5,4,9,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q3,2024_Q3
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-09-01,115,111,6,3,4,2,2,2,1,2,36.6,2,9,6,17,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q3,2024_Q3
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-10-01,70,67,3,1,3,1,1,1,0,1,37.7,2,9,3,10,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q4,2024_Q4
NGO102,Ngororero Health Center 4,Ngororero,Western,Health Center,-1.5334,29.7003,No,0,3,5,2,2,0,2,No,No,Yes,2024-11-01,80,78,5,1,2,1,1,1,0,3,37.7,3,7,4,10,Outdated,2022-12,24%,23%,No,2,64%,23%,10%,34%,16,0,9,1,1,0,0,2022-09,0.01,,4.0,33,15,3,2,No,Yes,No,12,Rarely,No,40%,Q4,2024_Q4
RUS103,Rusizi Hospital,Rusizi,Western,Provincial,-1.7821,30.6665,Yes,12,7,8,4,2,3,2,No,Yes,No,2024-01-01,251,244,4,1,7,1,1,1,0,2,36.6,5,34,11,24,Outdated,2022-12,81%,56%,No,3,88%,66%,38%,74%,40,4,13,3,1,0,2,Never,0.02,Full,1.8,36,28,10,2,No,Yes,Yes,16,Usually,No,55%,Q1,2024_Q1
